"feature_token","feature_lemma","feature_pos","characteristics","dependency_relation","concept_token","concept_lemma","concept_pos","freq","id"
"band","band","NOUN","Number=Sing","obj","exterminated","exterminate","VERB",1,"band exterminate"
"band","band","NOUN","Number=Sing","obj","caught","catch","VERB",2,"band catch"
"concert","concert","NOUN","Number=Sing","nmod","existence","existence","NOUN",1,"concert existence"
"band","band","NOUN","Number=Sing","obj","maintaining","maintain","VERB",1,"band maintain"
"concert","concert","NOUN","Number=Sing","nmod","pages","page","NOUN",1,"concert page"
"concert","concert","NOUN","Number=Sing","obl","hidden","hide","VERB",1,"concert hide"
"concert","concert","NOUN","Number=Sing","nsubj","property","property","NOUN",1,"concert property"
"concert","concert","NOUN","Number=Sing","nsubj","cemetery","cemetery","NOUN",1,"concert cemetery"
"band","band","NOUN","Number=Sing","nmod","boat","boat","NOUN",1,"band boat"
"band","band","NOUN","Number=Sing","nmod","dirtiness","dirtiness","NOUN",1,"band dirtiness"
"concert","concert","NOUN","Number=Sing","obl","deformed","deform","VERB",1,"concert deform"
"concert","concert","NOUN","Number=Sing","obl","invade","invake","VERB",1,"concert invake"
"band","band","NOUN","Number=Sing","nmod","companion","companion","NOUN",1,"band companion"
"band","band","NOUN","Number=Sing","nmod","ship","ship","NOUN",1,"band ship"
"band","band","NOUN","Number=Sing","nsubj","share","share","NOUN",1,"band share"
"art","art","NOUN","Number=Sing","nmod","mood","mood","NOUN",8,"art mood"
"arts","art","NOUN","Number=Plur","nsubj","disabled","disable","VERB",1,"art disable"
"radio","radio","NOUN","Number=Sing","nsubj","connection","connection","NOUN",6,"radio connection"
"radio","radio","NOUN","Number=Sing","obj","'t","ot","VERB",15,"radio ot"
"band","band","NOUN","Number=Sing","obj","review","review","VERB",2,"band review"
"art","art","NOUN","Number=Sing","nmod","combination","combination","NOUN",5,"art combination"
"art","art","NOUN","Number=Sing","nmod","game","game","NOUN",8,"art game"
"art","art","NOUN","Number=Sing","nmod","sin","sin","NOUN",2,"art sin"
"art","art","NOUN","Number=Sing","nmod","pile","pile","NOUN",3,"art pile"
"bands","band","NOUN","Number=Plur","obl","notice","notice","VERB",1,"band notice"
"radio","radio","NOUN","Number=Sing","obj","bunch","bunch","NOUN",1,"radio bunch"
"art","art","NOUN","Number=Sing","obl","differentiate","differentiate","VERB",1,"art differentiate"
"art","art","NOUN","Number=Sing","nsubj","famous","famous","ADJ",4,"art famous"
"bands","band","NOUN","Number=Plur","nsubj","elastic","elastic","ADJ",1,"band elastic"
"band","band","NOUN","Number=Sing","obj","happy","happy","VERB",17,"band happy"
"radio","radio","NOUN","Number=Sing","nmod","door","door","NOUN",6,"radio door"
"radio","radio","NOUN","Number=Sing","nmod","beeps","beep","NOUN",4,"radio beep"
"radio","radio","NOUN","Number=Sing","nmod","stop","stop","VERB",2,"radio stop"
"radio","radio","NOUN","Number=Sing","obj","intercepts","intercept","VERB",1,"radio intercept"
"radio","radio","NOUN","Number=Sing","nsubj","called","call","VERB",3,"radio call"
"radio","radio","NOUN","Number=Sing","obj","happening","happen","VERB",3,"radio happen"
"bands","band","NOUN","Number=Plur","obj","messed","mess","VERB",1,"band mess"
"art","art","NOUN","Number=Sing","nmod","haul","haul","NOUN",1,"art haul"
"art","art","NOUN","Number=Sing","nsubj","breaths","breath","VERB",1,"art breath"
"band","band","NOUN","Number=Sing","obl","lifted","lifte","VERB",4,"band lifte"
"band","band","NOUN","Number=Sing","nsubj","gold","gold","VERB",1,"band gold"
"band","band","NOUN","Number=Sing","nsubj","bank","bank","NOUN",4,"band bank"
"concert","concert","NOUN","Number=Sing","obl","conceived","conceive","VERB",24,"concert conceive"
"art","art","NOUN","Number=Sing","nsubj","york","york","NOUN",2,"art york"
"art","art","NOUN","Number=Sing","nmod","hire","hire","NOUN",1,"art hire"
"bands","band","NOUN","Number=Plur","nsubj","comes","come","VERB",2,"band come"
"concert","concert","NOUN","Number=Sing","obl","picturing","picture","VERB",1,"concert picture"
"radio","radio","NOUN","Number=Sing","obj","key","key","ADJ",2,"radio key"
"concert","concert","NOUN","Number=Sing","obj","evacuate","evacuate","VERB",6,"concert evacuate"
"concert","concert","NOUN","Number=Sing","nsubj","mate","mate","VERB",1,"concert mate"
"art","art","NOUN","Number=Sing","nsubj","were","be","VERB",3,"art be"
"concert","concert","NOUN","Number=Sing","obl","passed","pass","VERB",9,"concert pass"
"concert","concert","NOUN","Number=Sing","obl","practising","practise","VERB",4,"concert practise"
"art","art","NOUN","Number=Sing","nmod","arrest","arrest","NOUN",2,"art arrest"
"art","art","NOUN","Number=Sing","obj","steals","steal","VERB",2,"art steal"
"concert","concert","NOUN","Number=Sing","obl","featuring","feature","VERB",6,"concert feature"
"bands","band","NOUN","Number=Plur","obj","keeps","keep","VERB",7,"band keep"
"band","band","NOUN","Number=Sing","obl","worn","worn","ADJ",1,"band worn"
"art","art","NOUN","Number=Sing","obl","dealt","deal","VERB",1,"art deal"
"art","art","NOUN","Number=Sing","obj","dealing","deal","VERB",13,"art deal"
"radio","radio","NOUN","Number=Sing","obl","wound","wound","VERB",10,"radio wound"
"radio","radio","NOUN","Number=Sing","nmod","adept","adept","NOUN",10,"radio adept"
"radio","radio","NOUN","Number=Sing","nmod","give","give","ADJ",1,"radio give"
"concert","concert","NOUN","Number=Sing","obj","league","league","VERB",3,"concert league"
"concert","concert","NOUN","Number=Sing","nmod","hell","hell","NOUN",10,"concert hell"
"band","band","NOUN","Number=Sing","nmod","accordion","accordion","NOUN",1,"band accordion"
"band","band","NOUN","Number=Sing","obj","infiltrate","infiltrate","VERB",6,"band infiltrate"
"radio","radio","NOUN","Number=Sing","obl","draining","draining","NOUN",1,"radio draining"
"concerts","concert","NOUN","Number=Plur","obl","leave","leave","VERB",1,"concert leave"
"band","band","NOUN","Number=Sing","obl","pulling","pull","VERB",4,"band pull"
"band","band","NOUN","Number=Sing","nsubj","traveled","travel","VERB",6,"band travel"
"radio","radio","NOUN","Number=Sing","obj","yanked","yank","VERB",9,"radio yank"
"radio","radio","NOUN","Number=Sing","nmod","connor","connor","NOUN",8,"radio connor"
"radio","radio","NOUN","Number=Sing","obl","whispers","whisper","VERB",6,"radio whisper"
"art","art","NOUN","Number=Sing","nsubj","picked","pick","VERB",2,"art pick"
"radio","radio","NOUN","Number=Sing","nmod","buzzing","buzzing","NOUN",6,"radio buzzing"
"radio","radio","NOUN","Number=Sing","nmod","caputo","caputo","NOUN",4,"radio caputo"
"band","band","NOUN","Number=Sing","obj","likes","like","VERB",49,"band like"
"art","art","NOUN","Number=Sing","obj","meet","meet","VERB",8,"art meet"
"art","art","NOUN","Number=Sing","obj","concentrate","concentrate","VERB",4,"art concentrate"
"bands","band","NOUN","Number=Plur","obl","living","live","VERB",18,"band live"
"art","art","NOUN","Number=Sing","nmod","appearance","appearance","NOUN",3,"art appearance"
"art","art","NOUN","Number=Sing","nsubj","fingerprint","fingerprint","NOUN",1,"art fingerprint"
"band","band","NOUN","Number=Sing","nmod","descendants","descendant","NOUN",1,"band descendant"
"art","art","NOUN","Number=Sing","nmod","mausoleum","mausoleum","NOUN",1,"art mausoleum"
"bands","band","NOUN","Number=Plur","obl","good","good","ADJ",2,"band good"
"concerts","concert","NOUN","Number=Plur","nmod","tickets","ticket","NOUN",12,"concert ticket"
"radio","radio","NOUN","Number=Sing","obl","clear","clear","ADJ",2,"radio clear"
"radio","radio","NOUN","Number=Sing","nsubj","bleeps","bleep","VERB",1,"radio bleep"
"band","band","NOUN","Number=Sing","nsubj","due","due","ADJ",4,"band due"
"radio","radio","NOUN","Number=Sing","obl","chanteuse","chanteuse","VERB",2,"radio chanteuse"
"band","band","NOUN","Number=Sing","obj","drove","drive","VERB",6,"band drive"
"band","band","NOUN","Number=Sing","nmod","roadie","roadie","NOUN",8,"band roadie"
"band","band","NOUN","Number=Sing","nmod","liam","liam","NOUN",3,"band liam"
"bands","band","NOUN","Number=Plur","nsubj","do","do","VERB",34,"band do"
"band","band","NOUN","Number=Sing","obl","hyped","hy","VERB",3,"band hy"
"band","band","NOUN","Number=Sing","obl","brothers","brother","NOUN",3,"band brother"
"band","band","NOUN","Number=Sing","obl","works","work","VERB",6,"band work"
"band","band","NOUN","Number=Sing","obj","surrounding","surround","VERB",5,"band surround"
"band","band","NOUN","Number=Sing","nmod","brothers","brothers","NOUN",5,"band brothers"
"band","band","NOUN","Number=Sing","obl","seen","see","VERB",12,"band see"
"band","band","NOUN","Number=Sing","nmod","control","control","NOUN",3,"band control"
"band","band","NOUN","Number=Sing","obl","pan","pan","ADJ",1,"band pan"
"band","band","NOUN","Number=Sing","nsubj","oasis","oasis","ADJ",3,"band oasis"
"band","band","NOUN","Number=Sing","obj","voted","vote","VERB",3,"band vote"
"band","band","NOUN","Number=Sing","nmod","fucking","fuck","NOUN",3,"band fuck"
"band","band","NOUN","Number=Sing","nmod","chemistry","chemistry","NOUN",5,"band chemistry"
"bands","band","NOUN","Number=Plur","nmod","days","day","NOUN",5,"band day"
"band","band","NOUN","Number=Sing","nmod","peak","peak","NOUN",1,"band peak"
"bands","band","NOUN","Number=Plur","obj","choose","choose","VERB",1,"band choose"
"art","art","NOUN","Number=Sing","nsubj","goals","goal","NOUN",1,"art goal"
"art","art","NOUN","Number=Sing","obj","produce","produce","VERB",15,"art produce"
"radio","radio","NOUN","Number=Sing","obl","rick","rick","VERB",20,"radio rick"
"radio","radio","NOUN","Number=Sing","obl","covered","cover","VERB",4,"radio cover"
"radio","radio","NOUN","Number=Sing","nmod","support","support","NOUN",4,"radio support"
"art","art","NOUN","Number=Sing","obj","returning","return","VERB",6,"art return"
"radios","radio","NOUN","Number=Plur","nmod","problem","problem","NOUN",2,"radio problem"
"radio","radio","NOUN","Number=Sing","nmod","peace","peace","NOUN",4,"radio peace"
"art","art","NOUN","Number=Sing","obl","died","die","VERB",2,"art die"
"band","band","NOUN","Number=Sing","nmod","say","say","VERB",1,"band say"
"band","band","NOUN","Number=Sing","obl","fighting","fight","VERB",11,"band fight"
"concert","concert","NOUN","Number=Sing","nsubj","divine","divine","ADJ",1,"concert divine"
"radio","radio","NOUN","Number=Sing","nmod","deputy","deputy","NOUN",2,"radio deputy"
"radio","radio","NOUN","Number=Sing","obl","telling","tell","VERB",8,"radio tell"
"concert","concert","NOUN","Number=Sing","obl","begging","begge","VERB",3,"concert begge"
"arts","art","NOUN","Number=Plur","obl","popular","popular","ADJ",1,"art popular"
"radio","radio","NOUN","Number=Sing","nmod","t.a","t.a","NOUN",1,"radio t.a"
"bands","band","NOUN","Number=Plur","obl","happened","happen","VERB",3,"band happen"
"arts","art","NOUN","Number=Plur","obj","seen","see","VERB",3,"art see"
"radio","radio","NOUN","Number=Sing","obl","babble","babble","VERB",1,"radio babble"
"radio","radio","NOUN","Number=Sing","nmod","films","film","NOUN",1,"radio film"
"radio","radio","NOUN","Number=Sing","obl","conversing","converse","VERB",5,"radio converse"
"radio","radio","NOUN","Number=Sing","nmod","woods","woods","NOUN",2,"radio woods"
"radio","radio","NOUN","Number=Sing","obl","shepard","shepard","VERB",2,"radio shepard"
"radio","radio","NOUN","Number=Sing","obl","growling","grow","VERB",9,"radio grow"
"art","art","NOUN","Number=Sing","nsubj","conversation","conversation","NOUN",1,"art conversation"
"art","art","NOUN","Number=Sing","obl","transformed","transform","VERB",13,"art transform"
"radios","radio","NOUN","Number=Plur","obj","execute","execute","VERB",13,"radio execute"
"concert","concert","NOUN","Number=Sing","nsubj","forget","forget","VERB",1,"concert forget"
"art","art","NOUN","Number=Sing","nmod","shopping","shopping","NOUN",2,"art shopping"
"art","art","NOUN","Number=Sing","obl","pops","pop","VERB",1,"art pop"
"art","art","NOUN","Number=Sing","obl","appearing","appear","VERB",1,"art appear"
"art","art","NOUN","Number=Sing","obl","exciting","excit","VERB",2,"art excit"
"art","art","NOUN","Number=Sing","nmod","madonnas","madonna","NOUN",1,"art madonna"
"art","art","NOUN","Number=Sing","nsubj","blur","blur","VERB",1,"art blur"
"art","art","NOUN","Number=Sing","nmod","admirer","admirer","NOUN",13,"art admirer"
"art","art","NOUN","Number=Sing","obl","rare","rare","ADJ",5,"art rare"
"art","art","NOUN","Number=Sing","nmod","folklore","folklore","NOUN",1,"art folklore"
"art","art","NOUN","Number=Sing","obj","re-imaginings","re-imagining","NOUN",1,"art re-imagining"
"art","art","NOUN","Number=Sing","nmod","jesuses","jesuse","NOUN",3,"art jesuse"
"art","art","NOUN","Number=Sing","nmod","poses","pose","NOUN",1,"art pose"
"art","art","NOUN","Number=Sing","obl","encircles","encircle","VERB",1,"art encircle"
"art","art","NOUN","Number=Sing","obl","god","god","VERB",1,"art god"
"radio","radio","NOUN","Number=Sing","nmod","earshot","earshot","NOUN",1,"radio earshot"
"art","art","NOUN","Number=Sing","nsubj","control","control","VERB",2,"art control"
"band","band","NOUN","Number=Sing","nsubj","wakes","wake","VERB",3,"band wake"
"radio","radio","NOUN","Number=Sing","nmod","sylvester","sylvester","NOUN",2,"radio sylvester"
"art","art","NOUN","Number=Sing","nmod","head","head","NOUN",3,"art head"
"radio","radio","NOUN","Number=Sing","nsubj","host","host","NOUN",2,"radio host"
"radio","radio","NOUN","Number=Sing","obl","upbeat","upbeat","VERB",5,"radio upbeat"
"art","art","NOUN","Number=Sing","obl","corrupted","corrupt","VERB",3,"art corrupt"
"radio","radio","NOUN","Number=Sing","nsubj","leeds","leed","VERB",11,"radio leed"
"radio","radio","NOUN","Number=Sing","obj","creaks","creak","NOUN",1,"radio creak"
"concert","concert","NOUN","Number=Sing","obl","worked","work","VERB",30,"concert work"
"art","art","NOUN","Number=Sing","obl","sighs","sigh","NOUN",1,"art sigh"
"art","art","NOUN","Number=Sing","obl","done","done","VERB",5,"art done"
"radio","radio","NOUN","Number=Sing","nmod","messages","message","NOUN",1,"radio message"
"art","art","NOUN","Number=Sing","obj","contortionists","contortionist","VERB",1,"art contortionist"
"radio","radio","NOUN","Number=Sing","obj","marco","marco","VERB",2,"radio marco"
"art","art","NOUN","Number=Sing","nmod","told","tell","VERB",1,"art tell"
"bands","band","NOUN","Number=Plur","obl","divides","divide","VERB",8,"band divide"
"band","band","NOUN","Number=Sing","nsubj","begin","begin","VERB",3,"band begin"
"concert","concert","NOUN","Number=Sing","nmod","cia","cia","NOUN",4,"concert cia"
"art","art","NOUN","Number=Sing","nmod","connecticut","connecticut","NOUN",1,"art connecticut"
"bands","band","NOUN","Number=Plur","obj","break","break","VERB",18,"band break"
"concert","concert","NOUN","Number=Sing","obl","rained","raine","VERB",1,"concert raine"
"radio","radio","NOUN","Number=Sing","nmod","artist","artist","NOUN",4,"radio artist"
"band","band","NOUN","Number=Sing","obj","jeopardize","jeopardize","VERB",2,"band jeopardize"
"art","art","NOUN","Number=Sing","nmod","c","class","NOUN",1,"art class"
"band","band","NOUN","Number=Sing","obl","bounce","bounce","VERB",1,"band bounce"
"concert","concert","NOUN","Number=Sing","obl","advertised","advertise","VERB",1,"concert advertise"
"art","art","NOUN","Number=Sing","obl","tutored","tutor","VERB",5,"art tutor"
"radio","radio","NOUN","Number=Sing","nmod","moving","move","VERB",1,"radio move"
"band","band","NOUN","Number=Sing","nmod","narrator","narrator","NOUN",1,"band narrator"
"band","band","NOUN","Number=Sing","obl","call","call","VERB",3,"band call"
"art","art","NOUN","Number=Sing","nmod","priests","priest","NOUN",1,"art priest"
"art","art","NOUN","Number=Sing","obl","manifest","manifest","ADJ",2,"art manifest"
"arts","art","NOUN","Number=Plur","nmod","priest","priest","NOUN",1,"art priest"
"radio","radio","NOUN","Number=Sing","nsubj","new","new","ADJ",2,"radio new"
"radio","radio","NOUN","Number=Sing","nsubj","operates","operate","VERB",5,"radio operate"
"radio","radio","NOUN","Number=Sing","nsubj","access","access","VERB",3,"radio access"
"radio","radio","NOUN","Number=Sing","nmod","detective","detective","NOUN",1,"radio detective"
"concerts","concert","NOUN","Number=Plur","nsubj","going","go","VERB",2,"concert go"
"art","art","NOUN","Number=Sing","obj","putting","put","VERB",16,"art put"
"art","art","NOUN","Number=Sing","nsubj","talent","talent","NOUN",15,"art talent"
"radio","radio","NOUN","Number=Sing","obl","sterling","sterl","VERB",1,"radio sterl"
"concert","concert","NOUN","Number=Sing","obj","tonight","tonight","VERB",1,"concert tonight"
"band","band","NOUN","Number=Sing","obl","receiving","receive","VERB",13,"band receive"
"radio","radio","NOUN","Number=Sing","nmod","batman","batman","NOUN",5,"radio batman"
"band","band","NOUN","Number=Sing","obj","d","would","VERB",2,"band would"
"band","band","NOUN","Number=Sing","obl","live","live","VERB",11,"band live"
"band","band","NOUN","Number=Sing","obj","unlock","unlock","VERB",1,"band unlock"
"band","band","NOUN","Number=Sing","nsubj","problem","problem","NOUN",1,"band problem"
