"feature_token","feature_lemma","feature_pos","characteristics","dependency_relation","concept_token","concept_lemma","concept_pos","freq","id"
"boxing","box","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art box"
"noisy","noisy","ADJ","Degree=Pos","amod","radios","radio","NOUN",5,"radio noisy"
"hallway","hallway","NOUN","Number=Sing","nmod","radio","radio","NOUN",2,"radio hallway"
"-z","-z","NOUN","Number=Sing","nmod","radio","radio","NOUN",2,"radio -z"
"resident","resident","ADJ","Degree=Pos","amod","band","band","NOUN",4,"band resident"
"base","base","NOUN","Number=Sing","obj","radio","radio","NOUN",4,"radio base"
"media","media","NOUN","Number=Sing","nsubj","concert","concert","NOUN",2,"concert media"
"pale","pale","ADJ","Degree=Pos","amod","band","band","NOUN",1,"band pale"
"indian","indian","ADJ","Degree=Pos","amod","bands","band","NOUN",1,"band indian"
"separate","separate","ADJ","Degree=Pos","amod","bands","band","NOUN",1,"band separate"
"hour","hour","NOUN","Number=Sing","obl","radio","radio","VERB",1,"radio hour"
"stooges","stoog","NOUN","Number=Plur","nmod","band","band","NOUN",1,"band stoog"
"powerful","powerful","ADJ","Degree=Pos","amod","arts","art","NOUN",3,"art powerful"
"depredators","depredator","NOUN","Number=Plur","nmod","band","band","NOUN",5,"band depredator"
"obscure","obscure","ADJ","Degree=Pos","amod","art","art","NOUN",4,"art obscure"
"yokai","yokai","NOUN","Number=Sing","nmod","band","band","NOUN",6,"band yokai"
"tightness","tightness","NOUN","Number=Sing","nsubj","band","band","NOUN",1,"band tightness"
"revels","revel","NOUN","Number=Plur","nmod","radio","radio","NOUN",24,"radio revel"
"flock","flock","NOUN","Number=Sing","nsubj","band","band","NOUN",2,"band flock"
"1980s","1980","NOUN","Number=Plur","nmod","band","band","NOUN",7,"band 1980"
"tornadoes","tornadoe","NOUN","Number=Plur","nsubj","band","band","NOUN",2,"band tornadoe"
"speacial","speacial","ADJ","Degree=Pos","amod","band","band","NOUN",2,"band speacial"
"prison","prison","NOUN","Number=Sing","nmod","concert","concert","NOUN",3,"concert prison"
"service","service","NOUN","Number=Sing","nmod","band","band","NOUN",2,"band service"
"th","th","NOUN","Number=Sing","nsubj","art","art","NOUN",1,"art th"
"spring","spring","NOUN","Number=Sing","nmod","radio","radio","NOUN",4,"radio spring"
"signal","signal","NOUN","Number=Sing","nsubj","bands","band","VERB",7,"band signal"
"ghastly","ghastly","ADJ","Degree=Pos","amod","art","art","NOUN",6,"art ghastly"
"eskimos","eskimo","NOUN","Number=Plur","nmod","band","band","NOUN",1,"band eskimo"
"problem","problem","NOUN","Number=Sing","nsubj","concert","concert","NOUN",3,"concert problem"
"vain","vain","ADJ","Degree=Pos","nmod","art","art","NOUN",1,"art vain"
"mommy","mommy","NOUN","Number=Sing","nsubj","radio","radio","NOUN",1,"radio mommy"
"romantic","romantic","ADJ","Degree=Pos","amod","art","art","NOUN",1,"art romantic"
"apartment","apartment","NOUN","Number=Sing","obl","radioed","radio","VERB",1,"radio apartment"
"wholesale","wholesale","ADJ","Degree=Pos","amod","art","art","NOUN",1,"art wholesale"
"rational","rational","ADJ","Degree=Pos","amod","arts","art","NOUN",1,"art rational"
"tomato","tomato","NOUN","Number=Sing","nmod","art","art","NOUN",2,"art tomato"
"diplomacy","diplomacy","NOUN","Number=Sing","nsubj","art","art","NOUN",9,"art diplomacy"
"anten","anten","NOUN","Number=Sing","nmod","band","band","NOUN",5,"band anten"
"palau","palau","NOUN","Number=Sing","nmod","concert","concert","NOUN",2,"concert palau"
"helicopter","helicopter","NOUN","Number=Sing","nmod","radio","radio","NOUN",8,"radio helicopter"
"voyagers","voyager","NOUN","Number=Plur","nmod","band","band","NOUN",3,"band voyager"
"worth","worth","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art worth"
"sun","sun","NOUN","Number=Sing","nmod","band","band","NOUN",8,"band sun"
"violence","violence","NOUN","Number=Sing","nmod","arts","art","NOUN",5,"art violence"
"arm","arm","NOUN","Number=Sing","nmod","arts","art","NOUN",4,"art arm"
"ragged","ragged","VERB","Tense=Past|VerbForm=Part","amod","band","band","NOUN",20,"band ragged"
"tone","tone","NOUN","Number=Sing","nmod","band","band","NOUN",1,"band tone"
"belgrade","belgrade","NOUN","Number=Sing","nmod","concert","concert","NOUN",1,"concert belgrade"
"earth","earth","NOUN","Number=Sing","nmod","concert","concert","NOUN",2,"concert earth"
"ceremony","ceremony","NOUN","Number=Sing","nmod","concert","concert","NOUN",1,"concert ceremony"
"feds","fed","NOUN","Number=Plur","obj","radio","radio","VERB",3,"radio fed"
"30s","30","NOUN","Number=Plur","nmod","bands","band","NOUN",3,"band 30"
"organ","organ","ADJ","Degree=Pos","amod","concert","concert","NOUN",4,"concert organ"
"saboteurs","saboteur","NOUN","Number=Plur","nmod","band","band","NOUN",5,"band saboteur"
"broken","broken","ADJ","Degree=Pos","amod","radio","radio","NOUN",22,"radio broken"
"famous","famous","ADJ","Degree=Pos","amod","concerts","concert","NOUN",5,"concert famous"
"fact","fact","NOUN","Number=Sing","obl","concert","concert","NOUN",1,"concert fact"
"orchestra","orchestra","NOUN","Number=Sing","nmod","band","band","NOUN",1,"band orchestra"
"such","such","ADJ","Degree=Pos","amod","concert","concert","NOUN",2,"concert such"
"hunt","hunt","NOUN","Number=Sing","nsubj","art","art","NOUN",4,"art hunt"
"donovan","donovan","ADJ","Degree=Pos","amod","concert","concert","NOUN",5,"concert donovan"
"refugees","refugee","NOUN","Number=Plur","nmod","band","band","NOUN",6,"band refugee"
"killed","kill","VERB","Tense=Past|VerbForm=Part|Voice=Pass","amod","art","art","NOUN",2,"art kill"
"killed","kill","VERB","Tense=Past|VerbForm=Part","amod","art","art","NOUN",2,"art kill"
"weeks","week","NOUN","Number=Plur","obl","band","band","NOUN",2,"band week"
"sand","sand","NOUN","Number=Sing","nmod","band","band","NOUN",2,"band sand"
"platinum","platinum","NOUN","Number=Sing","nmod","band","band","NOUN",1,"band platinum"
"garage","garage","NOUN","Number=Sing","nmod","band","band","NOUN",1,"band garage"
"tones","tone","NOUN","Number=Plur","nmod","band","band","NOUN",1,"band tone"
"rick","rick","ADJ","Degree=Pos","amod","band","band","NOUN",1,"band rick"
"cue","cue","ADJ","Degree=Pos","amod","band","band","NOUN",1,"band cue"
"suckage","suckage","NOUN","Number=Sing","nmod","art","art","NOUN",9,"art suckage"
"goddamn","goddamn","ADJ","Degree=Pos","amod","band","band","NOUN",7,"band goddamn"
"coolest","coolest","ADJ","Degree=Sup","amod","band","band","NOUN",10,"band coolest"
"gear","gear","NOUN","Number=Sing","nsubj","bands","band","VERB",4,"band gear"
"renegade","renegade","ADJ","Degree=Pos","amod","bands","band","NOUN",4,"band renegade"
"door","door","NOUN","Number=Sing","nmod","bands","band","NOUN",4,"band door"
"medicinal","medicinal","ADJ","Degree=Pos","amod","arts","art","NOUN",3,"art medicinal"
"real","real","ADJ","Degree=Pos","amod","arts","art","NOUN",10,"art real"
"pratville","pratville","ADJ","Degree=Pos","amod","band","band","NOUN",2,"band pratville"
"subterfuge","subterfuge","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art subterfuge"
"goodier","goodier","NOUN","Number=Sing","obj","radio","radio","VERB",1,"radio goodier"
"thin","thin","ADJ","Degree=Pos","amod","concert","concert","NOUN",2,"concert thin"
"arnold","arnold","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art arnold"
"ross","ross","NOUN","Number=Sing","nmod","concert","concert","NOUN",1,"concert ross"
"ryan","ryan","ADJ","Degree=Pos","amod","radio","radio","NOUN",4,"radio ryan"
"choreography","choreography","NOUN","Number=Sing","nmod","art","art","NOUN",2,"art choreography"
"earplug","earplug","NOUN","Number=Sing","nmod","radio","radio","NOUN",7,"radio earplug"
"materials","material","NOUN","Number=Plur","nsubj","art","art","NOUN",2,"art material"
"pitch","pitch","NOUN","Number=Sing","obj","radio","radio","NOUN",1,"radio pitch"
"clyde","clyde","NOUN","Number=Sing","obj","radio","radio","VERB",1,"radio clyde"
"soundgarden","soundgarden","ADJ","Degree=Pos","amod","concert","concert","NOUN",3,"concert soundgarden"
"wig","wig","NOUN","Number=Sing","nmod","concert","concert","NOUN",2,"concert wig"
"homemade","homemade","ADJ","Degree=Pos","amod","art","art","NOUN",1,"art homemade"
"station","station","NOUN","Number=Sing","nsubj","radioed","radio","VERB",1,"radio station"
"fencing","fencing","NOUN","Number=Sing","nmod","art","art","NOUN",33,"art fencing"
"colonial","colonial","ADJ","Degree=Pos","amod","radio","radio","NOUN",2,"radio colonial"
"jazzy","jazzy","ADJ","Degree=Pos","amod","band","band","NOUN",1,"band jazzy"
"shooting","shooting","NOUN","Number=Sing","nmod","art","art","NOUN",2,"art shooting"
"embargoed","embargoed","ADJ","Degree=Pos","amod","art","art","NOUN",1,"art embargoed"
"nazca","nazca","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art nazca"
"dining","dining","NOUN","Number=Sing","nmod","art","art","NOUN",8,"art dining"
"setting","setting","NOUN","Number=Sing","nmod","arts","art","NOUN",4,"art setting"
"message","message","NOUN","Number=Sing","obj","radioed","radio","VERB",1,"radio message"
"knotted","knot","VERB","Tense=Past|VerbForm=Part","amod","art","art","NOUN",2,"art knot"
"jacky","jacky","ADJ","Degree=Pos","amod","concert","concert","NOUN",2,"concert jacky"
"puppets","puppets","NOUN","Number=Plur","nmod","art","art","NOUN",3,"art puppets"
"rascals","rascal","NOUN","Number=Plur","nmod","band","band","NOUN",5,"band rascal"
"bathroom","bathroom","NOUN","Number=Sing","nmod","radio","radio","NOUN",1,"radio bathroom"
"makers","maker","NOUN","Number=Plur","nmod","band","band","NOUN",2,"band maker"
"portland","portland","NOUN","Number=Sing","nmod","concert","concert","NOUN",7,"concert portland"
"maintenance","maintenance","NOUN","Number=Sing","obj","radio","radio","VERB",1,"radio maintenance"
"continents","continent","NOUN","Number=Plur","nmod","arts","art","NOUN",10,"art continent"
"rotten","rotten","ADJ","Degree=Pos","amod","bands","band","NOUN",3,"band rotten"
"rotten","rotten","ADJ","Degree=Pos","amod","band","band","NOUN",5,"band rotten"
"music","music","NOUN","Number=Sing","nmod","band","band","NOUN",15,"band music"
"learning","learning","NOUN","Number=Sing","nmod","art","art","NOUN",5,"art learning"
"oliver","oliver","NOUN","Number=Sing","nmod","band","band","NOUN",1,"band oliver"
"magic","magic","NOUN","Number=Sing","nmod","arts","art","NOUN",5,"art magic"
"obscure","obscure","ADJ","Degree=Pos","amod","arts","art","NOUN",4,"art obscure"
"brethren","breth","NOUN","Number=Sing","nmod","band","band","NOUN",2,"band breth"
"recognition","recognition","NOUN","Number=Sing","nmod","arts","art","NOUN",2,"art recognition"
"islamic","islamic","ADJ","Degree=Pos","amod","arts","art","NOUN",1,"art islamic"
"historian","historian","ADJ","Degree=Pos","amod","art","art","NOUN",13,"art historian"
"gallery","gallery","NOUN","Number=Sing","nmod","concert","concert","NOUN",1,"concert gallery"
"hess","hess","NOUN","Number=Sing","nmod","concert","concert","NOUN",1,"concert hess"
"helicopter","helicopter","NOUN","Number=Sing","obl","radio","radio","VERB",16,"radio helicopter"
"dear","dear","ADJ","Degree=Pos","amod","radio","radio","NOUN",8,"radio dear"
"cigar","cigar","ADJ","Degree=Pos","amod","bands","band","NOUN",6,"band cigar"
"elephants","elephant","NOUN","Number=Plur","nmod","band","band","NOUN",3,"band elephant"
"truth","truth","NOUN","Number=Sing","nmod","art","art","NOUN",2,"art truth"
"magnitude","magnitude","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art magnitude"
"expressionism","expressionism","NOUN","Number=Sing","nsubj","art","art","NOUN",1,"art expressionism"
"lower","lower","ADJ","Degree=Cmp","amod","art","art","NOUN",1,"art lower"
"interactive","interactive","ADJ","Degree=Pos","amod","art","art","NOUN",2,"art interactive"
"narrative","narrative","ADJ","Degree=Pos","amod","art","art","NOUN",4,"art narrative"
"number","number","NOUN","Number=Sing","nmod","art","art","NOUN",2,"art number"
"beginning","beginning","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art beginning"
"cheapest","cheapest","ADJ","Degree=Sup","amod","art","art","NOUN",1,"art cheapest"
"corot","corot","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art corot"
"controlled","control","VERB","Tense=Past|VerbForm=Part","amod","art","art","NOUN",1,"art control"
"purchasing","purchase","VERB","VerbForm=Ger","amod","art","art","NOUN",1,"art purchase"
"people","people","NOUN","Number=Plur","nsubj","radio","radio","NOUN",6,"radio people"
"fashioned","fashioned","ADJ","Degree=Pos","amod","band","band","NOUN",3,"band fashioned"
"works","work","ADJ","Degree=Pos","amod","art","art","NOUN",1,"art work"
"alchemical","alchemical","ADJ","Degree=Pos","amod","arts","art","NOUN",1,"art alchemical"
"shigeji","shigeji","ADJ","Degree=Pos","amod","art","art","NOUN",1,"art shigeji"
"sissies","sissy","NOUN","Number=Plur","nmod","band","band","NOUN",2,"band sissy"
"heaven","heaven","NOUN","Number=Sing","obl","arts","art","VERB",12,"art heaven"
"maiden","maiden","ADJ","Degree=Pos","amod","art","art","NOUN",3,"art maiden"
"pagan","pagan","ADJ","Degree=Pos","amod","bands","band","NOUN",5,"band pagan"
"club","club","NOUN","Number=Sing","obl","concert","concert","NOUN",2,"concert club"
"para","para","NOUN","Number=Sing","nmod","concert","concert","NOUN",2,"concert para"
"prediction","prediction","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art prediction"
"dialectics","dialectic","NOUN","Number=Plur","nmod","art","art","NOUN",1,"art dialectic"
"territory","territory","NOUN","Number=Sing","nmod","band","band","NOUN",2,"band territory"
"kharkov","kharkov","NOUN","Number=Sing","nmod","radio","radio","NOUN",3,"radio kharkov"
"photograph","photograph","NOUN","Number=Sing","obj","radio","radio","VERB",2,"radio photograph"
"mormons","mormon","NOUN","Number=Plur","nmod","band","band","NOUN",8,"band mormon"
"acting","acting","VERB","VerbForm=Ger","nsubj","art","art","NOUN",7,"art acting"
"stuart","stuart","NOUN","Number=Sing","nmod","radio","radio","NOUN",1,"radio stuart"
"songs","song","NOUN","Number=Plur","nmod","radio","radio","NOUN",4,"radio song"
"control","control","NOUN","Number=Sing","nmod","radio","radio","NOUN",11,"radio control"
"km","km","NOUN","Number=Sing","nmod","band","band","NOUN",3,"band km"
"invention","invention","NOUN","Number=Sing","obl","art","art","VERB",1,"art invention"
"skates","skate","NOUN","Number=Plur","nsubj","radio","radio","NOUN",2,"radio skate"
"flat","flat","ADJ","Degree=Pos","amod","radio","radio","NOUN",3,"radio flat"
"plane","plane","NOUN","Number=Sing","nmod","radio","radio","NOUN",12,"radio plane"
"midnight","midnight","NOUN","Number=Sing","nmod","radio","radio","NOUN",3,"radio midnight"
"data","data","NOUN","Number=Sing","obj","radio","radio","VERB",2,"radio data"
"academy","academy","NOUN","Number=Sing","nmod","concert","concert","NOUN",2,"concert academy"
"academy","academy","ADJ","Degree=Pos","amod","concert","concert","NOUN",1,"concert academy"
"expressionist","expressionist","ADJ","Degree=Pos","amod","art","art","NOUN",6,"art expressionist"
"warsaw","warsaw","NOUN","Number=Sing","nmod","radio","radio","NOUN",3,"radio warsaw"
"trousers","trousers","NOUN","Number=Plur","nmod","band","band","NOUN",1,"band trousers"
"racket","racket","NOUN","Number=Sing","nsubj","radio","radio","NOUN",1,"radio racket"
"poker","poker","NOUN","Number=Sing","nmod","art","art","NOUN",2,"art poker"
"berlin","berlin","NOUN","Number=Sing","nmod","radio","radio","NOUN",3,"radio berlin"
"central","central","ADJ","Degree=Pos","amod","radio","radio","NOUN",10,"radio central"
"single","single","ADJ","Degree=Pos","amod","radio","radio","NOUN",6,"radio single"
"zen","zen","NOUN","Number=Plur","nmod","art","art","NOUN",4,"art zen"
"woman","woman","NOUN","Number=Sing","obj","concert","concert","VERB",1,"concert woman"
"rug","rug","NOUN","Number=Sing","nmod","art","art","NOUN",9,"art rug"
"matters","matter","NOUN","Number=Plur","nmod","art","art","NOUN",7,"art matter"
"ng","ng","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art ng"
"soul","soul","ADJ","Degree=Pos","amod","bands","band","NOUN",5,"band soul"
"animals","animal","NOUN","Number=Plur","nsubj","band","band","NOUN",1,"band animal"
"formalized","formalize","VERB","Tense=Past|VerbForm=Part","amod","art","art","NOUN",2,"art formalize"
"day","day","NOUN","Number=Sing","nmod","art","art","NOUN",3,"art day"
"1st","1st","ADJ","Degree=Pos|NumType=Ord","amod","concert","concert","NOUN",3,"concert 1st"
"funk","funk","ADJ","Degree=Pos","amod","art","art","NOUN",1,"art funk"
"hartford","hartford","NOUN","Number=Sing","nmod","concert","concert","NOUN",1,"concert hartford"
"satanic","satanic","ADJ","Degree=Pos","amod","concert","concert","NOUN",6,"concert satanic"
"fag","fag","ADJ","Degree=Pos","amod","band","band","NOUN",6,"band fag"
"blasphemous","blasphemous","ADJ","Degree=Pos","amod","concert","concert","NOUN",6,"concert blasphemous"
"fashioned","fashio","ADJ","Degree=Pos","amod","band","band","NOUN",1,"band fashio"
"millenial","millenial","ADJ","Degree=Pos","amod","art","art","NOUN",2,"art millenial"
"defensive","defensive","ADJ","Degree=Pos","amod","art","art","NOUN",2,"art defensive"
"movement","movement","NOUN","Number=Sing","obl","banded","band","VERB",13,"band movement"
"impressions","impressions","NOUN","Number=Plur","nmod","art","art","NOUN",3,"art impressions"
"work","work","NOUN","Number=Sing","nmod","art","art","NOUN",2,"art work"
"uh","uh","ADJ","Degree=Pos","amod","arts","art","NOUN",5,"art uh"
"defense","defense","NOUN","Number=Sing","nmod","arts","art","NOUN",4,"art defense"
"taekwondo","taekwondo","NOUN","Number=Sing","nmod","art","art","NOUN",4,"art taekwondo"
"factory","factory","NOUN","Number=Sing","nmod","bands","band","NOUN",1,"band factory"
"water","water","NOUN","Number=Sing","nsubj","radio","radio","NOUN",1,"radio water"
